youtube_id,label,path
I2vAgq5I2sA,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\I2vAgq5I2sA_000099_000109.mp4
Ntlaw87NBI8,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Ntlaw87NBI8_000004_000014.mp4
fWa5RnusktI,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fWa5RnusktI_000076_000086.mp4
NBffRZhHzOQ,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NBffRZhHzOQ_000000_000010.mp4
vH9SO8224YE,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vH9SO8224YE_000032_000042.mp4
Rm6AA9hXOu8,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Rm6AA9hXOu8_000003_000013.mp4
I8tzkEDNGn4,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\I8tzkEDNGn4_000218_000228.mp4
LwO-FM2bKso,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LwO-FM2bKso_000823_000833.mp4
uBGYwd-zIlc,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uBGYwd-zIlc_000046_000056.mp4
VD0uYFW8EFw,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VD0uYFW8EFw_000000_000010.mp4
QulLKVLb9iY,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\QulLKVLb9iY_000000_000010.mp4
zqIqYQa0dyo,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zqIqYQa0dyo_000198_000208.mp4
wRIqvgY8AZo,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wRIqvgY8AZo_000342_000352.mp4
qxwug9cEhjs,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qxwug9cEhjs_000000_000010.mp4
O-59y28TJmg,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\O-59y28TJmg_000003_000013.mp4
FvYAJ25Ccfk,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FvYAJ25Ccfk_000001_000011.mp4
cpgUNPMRvlU,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\cpgUNPMRvlU_000701_000711.mp4
JYxHrCqKIhw,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JYxHrCqKIhw_000007_000017.mp4
gfQ2NshCY3c,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\gfQ2NshCY3c_000004_000014.mp4
iPgjwvDRUL0,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iPgjwvDRUL0_000005_000015.mp4
0ZORVHJQEpE,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0ZORVHJQEpE_000003_000013.mp4
IJvixSy14tU,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\IJvixSy14tU_000198_000208.mp4
2oIHxKwO9z0,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2oIHxKwO9z0_000001_000011.mp4
LjXe1EKUrU8,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LjXe1EKUrU8_000004_000014.mp4
4iDHmo5Re4M,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\4iDHmo5Re4M_000009_000019.mp4
8z0NSn2Vd3g,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\8z0NSn2Vd3g_000005_000015.mp4
EXD7UPqa1IA,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\EXD7UPqa1IA_000236_000246.mp4
F4f8cU7L2q0,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\F4f8cU7L2q0_000211_000221.mp4
oQ3VagIL1-k,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\oQ3VagIL1-k_000000_000010.mp4
qgnNBfR7LhM,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qgnNBfR7LhM_000208_000218.mp4
Fm4HKuU4ox4,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Fm4HKuU4ox4_000016_000026.mp4
0cTGPt8kdp0,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0cTGPt8kdp0_000003_000013.mp4
T8yGxKrG6gw,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\T8yGxKrG6gw_000001_000011.mp4
R9tUC369drI,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\R9tUC369drI_000016_000026.mp4
mhL-wbWCGHY,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\mhL-wbWCGHY_000002_000012.mp4
XgPIY-NLIgQ,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XgPIY-NLIgQ_000021_000031.mp4
01K2CkCBJRU,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\01K2CkCBJRU_000097_000107.mp4
q-t0LDuR1sE,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\q-t0LDuR1sE_000011_000021.mp4
fiZJukR6GLk,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\fiZJukR6GLk_000000_000010.mp4
iTrA8NEz8Xk,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\iTrA8NEz8Xk_000044_000054.mp4
3zjtbMOyP2A,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3zjtbMOyP2A_000061_000071.mp4
FlOcNnoDZos,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FlOcNnoDZos_000007_000017.mp4
Ht60aSQVZCo,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Ht60aSQVZCo_000030_000040.mp4
Yk-fRYQnw3M,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Yk-fRYQnw3M_000193_000203.mp4
FjQSOMQ0dJk,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\FjQSOMQ0dJk_000273_000283.mp4
-mmRPduUwZg,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-mmRPduUwZg_000004_000014.mp4
DsdqVO6lgrI,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DsdqVO6lgrI_000005_000015.mp4
DzXawpkde6I,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DzXawpkde6I_000626_000636.mp4
NVMNaNSzg3Y,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NVMNaNSzg3Y_000003_000013.mp4
uGBzzToDYRw,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\uGBzzToDYRw_000002_000012.mp4
y7--GOOBiCY,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\y7--GOOBiCY_000061_000071.mp4
1Ag8C8pu4Nk,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1Ag8C8pu4Nk_000000_000010.mp4
wAjjQXW1BOE,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wAjjQXW1BOE_000219_000229.mp4
aS2itTf6WwI,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\aS2itTf6WwI_000117_000127.mp4
qtx90ajh-GM,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qtx90ajh-GM_000051_000061.mp4
4VoU71Fo8xE,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\4VoU71Fo8xE_000051_000061.mp4
4GXgXcY8v9w,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\4GXgXcY8v9w_000179_000189.mp4
jhoEvnHAwz8,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jhoEvnHAwz8_000012_000022.mp4
d-dWlEN9qhc,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\d-dWlEN9qhc_000179_000189.mp4
wXXZeo61RPU,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wXXZeo61RPU_000397_000407.mp4
20rBRzMtHUg,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\20rBRzMtHUg_000005_000015.mp4
GlPhkeCdcVk,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\GlPhkeCdcVk_000007_000017.mp4
vLu1RDA0oZk,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vLu1RDA0oZk_000007_000017.mp4
6eGjACKNS8M,riding camel,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\6eGjACKNS8M_000052_000062.mp4
1tmwP2YFpMU,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1tmwP2YFpMU_000478_000488.mp4
usNTNna76kA,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\usNTNna76kA_000168_000178.mp4
N0obGlJvZKI,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\N0obGlJvZKI_000006_000016.mp4
y2WHnM4i0TI,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\y2WHnM4i0TI_000314_000324.mp4
thqUzxF1eX0,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\thqUzxF1eX0_000259_000269.mp4
oiIDoQ7XoNM,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\oiIDoQ7XoNM_000008_000018.mp4
Q1aXjzs608E,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Q1aXjzs608E_000104_000114.mp4
1XzuqBmJxK4,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1XzuqBmJxK4_000037_000047.mp4
48ECC--nJe4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\48ECC--nJe4_000095_000105.mp4
r19VWE4Axb0,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\r19VWE4Axb0_000027_000037.mp4
ZPzOxiegBvM,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZPzOxiegBvM_000013_000023.mp4
JBrrWBOT2KQ,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\JBrrWBOT2KQ_000140_000150.mp4
a1bU6j-elyY,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\a1bU6j-elyY_000011_000021.mp4
o3pkrzbxUfc,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\o3pkrzbxUfc_000159_000169.mp4
DgSUncvpNxU,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DgSUncvpNxU_000096_000106.mp4
CCyoOdWRrGw,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\CCyoOdWRrGw_000000_000010.mp4
wIV5hlK4gKM,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\wIV5hlK4gKM_000045_000055.mp4
xSdRmaEh55g,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\xSdRmaEh55g_000172_000182.mp4
Zb5rZ9jAZ6I,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Zb5rZ9jAZ6I_000150_000160.mp4
eiaCVvs9tcM,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\eiaCVvs9tcM_000000_000010.mp4
NReRkQfQzN8,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NReRkQfQzN8_000020_000030.mp4
5vfvTWzI81M,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\5vfvTWzI81M_000077_000087.mp4
3CmHD0-G9BI,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3CmHD0-G9BI_000244_000254.mp4
CEfcE2VCD4A,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\CEfcE2VCD4A_000254_000264.mp4
WGg9YOpGuwc,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\WGg9YOpGuwc_000014_000024.mp4
BaDzNh5M0HI,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\BaDzNh5M0HI_000138_000148.mp4
3bpD58N05DY,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3bpD58N05DY_000009_000019.mp4
LtoqMvOtV10,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LtoqMvOtV10_000108_000118.mp4
ixHsWvx9wiU,spraying,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ixHsWvx9wiU_000140_000150.mp4
KwbzDRUfpag,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KwbzDRUfpag_000058_000068.mp4
qzjUgQ5zBeM,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qzjUgQ5zBeM_000032_000042.mp4
decA4j9qloI,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\decA4j9qloI_000165_000175.mp4
YAbEBFCYdok,shot put,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\YAbEBFCYdok_000003_000013.mp4
RTIUTvYTNb8,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\RTIUTvYTNb8_000016_000026.mp4
1N5e1bYo63g,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1N5e1bYo63g_000293_000303.mp4
DDbY29aUeWw,ripping paper,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\DDbY29aUeWw_000010_000020.mp4
2Sip1UgOh1Y,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2Sip1UgOh1Y_000033_000043.mp4
-6zh0xWFWT4,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\-6zh0xWFWT4_000036_000046.mp4
nmtrP8hP2X0,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\nmtrP8hP2X0_000048_000058.mp4
GPOglr0y3Do,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\GPOglr0y3Do_000002_000012.mp4
vL2gd9LUyS4,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\vL2gd9LUyS4_000004_000014.mp4
l4pqox0sR4w,playing ice hockey,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\l4pqox0sR4w_000001_000011.mp4
qdyOedb4sVQ,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\qdyOedb4sVQ_000009_000019.mp4
1dIvr5gPGpQ,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\1dIvr5gPGpQ_000002_000012.mp4
eNwnIGojxc4,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\eNwnIGojxc4_000021_000031.mp4
mdnw3yTZa7o,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\mdnw3yTZa7o_000014_000024.mp4
ZSUgpFz2HQc,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZSUgpFz2HQc_000162_000172.mp4
ZP1oBBuWCK4,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZP1oBBuWCK4_000109_000119.mp4
B735PG8RH8U,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\B735PG8RH8U_000019_000029.mp4
lpAKlWzftP4,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\lpAKlWzftP4_000003_000013.mp4
MJenzD9jex0,baking cookies,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MJenzD9jex0_000365_000375.mp4
AHybRhQTa94,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\AHybRhQTa94_000418_000428.mp4
PwzxAjKB47I,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\PwzxAjKB47I_000047_000057.mp4
kZBvLSpK-0E,balloon blowing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\kZBvLSpK-0E_000033_000043.mp4
2IoJcMxQA9w,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\2IoJcMxQA9w_000338_000348.mp4
Yybzgw-wOy8,situp,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Yybzgw-wOy8_000086_000096.mp4
0-NDFExmeBI,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\0-NDFExmeBI_000004_000014.mp4
XWVe1yEKzXA,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\XWVe1yEKzXA_000153_000163.mp4
u4QwVHVbSZU,playing kickball,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\u4QwVHVbSZU_000007_000017.mp4
pXORLEeTpNc,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\pXORLEeTpNc_000014_000024.mp4
Npxl5DQOjOk,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\Npxl5DQOjOk_000016_000026.mp4
eAeyNk4JLic,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\eAeyNk4JLic_000022_000032.mp4
jFxdc7hN7uU,wrapping present,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\jFxdc7hN7uU_000108_000118.mp4
17tNN4BrJsQ,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\17tNN4BrJsQ_000014_000024.mp4
LRvf9CWo93k,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\LRvf9CWo93k_000009_000019.mp4
sgYW6Bx5QsI,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\sgYW6Bx5QsI_000115_000125.mp4
ZIxUtwO29r8,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZIxUtwO29r8_000122_000132.mp4
zF9-BIhhhJ0,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\zF9-BIhhhJ0_000540_000550.mp4
MOEqzdxICTw,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\MOEqzdxICTw_000018_000028.mp4
KqTvY5zwpWk,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\KqTvY5zwpWk_000025_000035.mp4
TbtfOuvHfFQ,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\TbtfOuvHfFQ_000114_000124.mp4
VdmuBZR07W4,playing clarinet,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VdmuBZR07W4_000027_000037.mp4
BDReWmFgDP0,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\BDReWmFgDP0_000178_000188.mp4
bu0Aj649Mc4,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\bu0Aj649Mc4_000049_000059.mp4
3q5EJNldMHM,flipping pancake,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\3q5EJNldMHM_000001_000011.mp4
W6y4LIkH35s,hopscotch,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\W6y4LIkH35s_000005_000015.mp4
NHrXjU7dN2I,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\NHrXjU7dN2I_000179_000189.mp4
ZBoWhomuB7k,dying hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\ZBoWhomuB7k_000166_000176.mp4
IKbL1Aht7uw,texting,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\IKbL1Aht7uw_000010_000020.mp4
7hZ8ijowKp4,writing,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\7hZ8ijowKp4_000129_000139.mp4
g7FiHPx7gnQ,fixing hair,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\g7FiHPx7gnQ_000122_000132.mp4
VKkf5bx7VFo,golf driving,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\VKkf5bx7VFo_000023_000033.mp4
60yNQwpIXTc,stretching leg,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\60yNQwpIXTc_000011_000021.mp4
UQV7wdKt9mc,cooking chicken,G:\.shortcut-targets-by-id\1n5yaFEuSp2yBTSRo7uPhTRPAPXl-Iy74\train_subset\UQV7wdKt9mc_000211_000221.mp4
